coeff_combo,age_less65_q00,age_65_q00,age_70_q00,age_75_q00,age_over80_q00,age_less65_q02,age_65_q02,age_70_q02,age_75_q02,age_over80_q02,age_less65_q04,age_65_q04,age_70_q04,age_75_q04,age_over80_q04,age_less65_q06,age_65_q06,age_70_q06,age_75_q06,age_over80_q06,age_less65_q08,age_65_q08,age_70_q08,age_75_q08,age_over80_q08,sum_sqres,wrongness_rat,fitness
2077,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,354.7,1.572,557.7
2078,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,484.4,1.153,558.3
2079,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.3,0.3,0.3,0.3,0.3,450.3,1.152,518.5
2080,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.4,0.4,0.4,0.4,0.4,419.7,1.236,519.0
2081,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.5,0.5,0.5,393.5,1.348,530.5
2082,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.6,0.6,0.6,0.6,0.6,372.5,1.46,543.8
2083,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.7,357.6,1.572,562.1
2084,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,349.7,1.684,588.7
2085,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,486.0,1.153,560.3
2086,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,452.0,1.236,558.7
2087,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,421.6,1.348,568.2
2088,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,395.5,1.459,577.2
2089,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,374.5,1.571,588.5
2090,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,359.8,1.683,605.5
2091,1.9,1.9,1.9,1.9,1.9,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,351.9,1.795,631.6
2092,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,612.9,1.674,1026.2
2093,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,584.4,1.563,913.4
2094,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,556.5,1.473,819.6
2095,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,559.0,1.473,823.6
2096,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,529.7,1.399,741.0
2097,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,504.0,1.324,667.4
2098,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2,537.1,1.399,751.5
2099,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,506.6,1.325,671.0
2100,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,479.7,1.25,599.5
2101,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,456.9,1.175,537.0
2102,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,519.3,1.325,688.0
2103,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.3,487.7,1.25,609.7
2104,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,459.6,1.176,540.4
2105,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,435.7,1.146,499.5
2106,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,416.8,1.218,507.7
2107,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,505.9,1.251,632.7
2108,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,473.3,1.176,556.7
2109,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,444.4,1.148,509.9
2110,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,419.7,1.218,510.9
2111,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,400.0,1.329,531.7
2112,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,386.2,1.441,556.6
2113,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,497.2,1.177,585.1
2114,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.3,0.3,0.3,0.3,0.3,464.1,1.149,533.2
2115,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,434.5,1.217,528.8
2116,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,409.2,1.329,543.8
2117,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,389.0,1.441,560.5
2118,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,374.8,1.552,581.9
2119,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,367.3,1.664,611.2
2120,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,493.7,1.15,567.8
2121,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.3,0.3,0.3,0.3,0.3,460.3,1.217,559.9
2122,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.4,0.4,0.4,0.4,0.4,430.4,1.328,571.7
2123,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.5,0.5,0.5,404.9,1.44,583.0
2124,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.6,0.6,0.6,0.6,0.6,384.5,1.552,596.6
2125,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.7,370.1,1.664,615.7
2126,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,362.4,1.775,643.5
2127,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,495.2,1.216,602.2
2128,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,462.0,1.328,613.4
2129,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,432.2,1.44,622.2
2130,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,406.8,1.551,631.0
2131,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,386.5,1.663,642.8
2132,1.9,1.9,1.9,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,372.2,1.775,660.6
2133,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,623.1,1.582,986.0
2134,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,595.1,1.497,891.0
2135,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,567.7,1.423,807.7
2136,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,570.1,1.423,811.4
2137,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,541.5,1.349,730.3
2138,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,516.3,1.274,657.8
2139,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2,548.7,1.349,740.2
2140,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,518.9,1.274,661.3
2141,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,492.6,1.2,591.0
2142,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,470.4,1.15,541.0
2143,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,531.3,1.275,677.3
2144,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.3,500.4,1.2,600.6
2145,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,473.1,1.151,544.7
2146,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,449.9,1.198,539.1
2147,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,431.7,1.31,565.5
2148,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,518.2,1.201,622.1
2149,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,486.5,1.153,560.7
2150,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,458.3,1.2,549.8
2151,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,434.4,1.309,568.8
2152,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,415.4,1.421,590.4
2153,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,402.2,1.533,616.5
2154,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,509.7,1.154,588.2
2155,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.3,0.3,0.3,0.3,0.3,477.5,1.201,573.5
2156,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,448.8,1.309,587.4
2157,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,424.3,1.421,602.8
2158,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,404.9,1.533,620.5
2159,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,391.3,1.644,643.4
2160,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,384.0,1.756,674.4
2161,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,506.2,1.203,608.8
2162,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.3,0.3,0.3,0.3,0.3,473.7,1.308,619.9
2163,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.4,0.4,0.4,0.4,0.4,444.8,1.42,631.7
2164,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.5,0.5,0.5,420.1,1.532,643.6
2165,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.6,0.6,0.6,0.6,0.6,400.5,1.644,658.3
2166,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,507.8,1.308,664.1
2167,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,475.4,1.42,674.9
2168,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,446.5,1.532,683.9
2169,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,421.9,1.643,693.4
2170,1.9,1.9,1.9,1.9,1.9,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,402.4,1.755,706.3
2171,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,635.9,1.521,967.5
2172,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,608.4,1.447,880.6
2173,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,581.7,1.373,798.5
2174,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,584.1,1.373,802.0
2175,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,556.1,1.299,722.2
2176,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,531.7,1.224,650.8
2177,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2,563.2,1.299,731.6
2178,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,534.2,1.224,654.0
2179,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,508.7,1.158,589.0
2180,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,487.2,1.19,580.0
2181,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,546.2,1.225,669.0
2182,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.3,516.2,1.16,598.6
2183,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,489.8,1.192,583.7
2184,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,467.5,1.29,603.1
2185,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,449.9,1.402,630.8
2186,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,533.5,1.161,619.4
2187,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,502.7,1.193,599.9
2188,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,475.5,1.29,613.2
2189,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,452.5,1.401,634.2
2190,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,434.4,1.513,657.3
2191,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,421.7,1.625,685.3
2192,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,525.3,1.195,627.6
2193,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.3,0.3,0.3,0.3,0.3,494.1,1.289,636.9
2194,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,466.4,1.401,653.3
2195,1.9,1.9,1.9,1.9,1.9,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,442.9,1.513,669.9
